spot,sampleTime,name,value
Achara,2011/5/13,Copper,4.9
Achara,2011/5/27,Copper,2.8
Achara,2011/6/11,Copper,1.9
Achara,2011/6/17,Copper,3.8
Achara,2011/7/14,Copper,3.8
Achara,2011/8/11,Copper,2
Achara,2011/9/14,Copper,3.9
Achara,2011/9/28,Copper,9.2
Achara,2011/10/8,Copper,4.3
Achara,2011/10/13,Copper,2.2
Achara,2011/11/11,Copper,1.7
Achara,2011/12/10,Copper,2.4
Achara,2012/1/20,Copper,5
Achara,2012/2/17,Copper,2.9
Achara,2012/3/17,Copper,1.8
Achara,2012/4/21,Copper,2.6
Achara,2012/5/19,Copper,3.2
Achara,2012/6/16,Copper,6.7
Achara,2012/7/21,Copper,2.7
Achara,2012/8/16,Copper,1.4
Achara,2012/9/21,Copper,1.5
Achara,2012/10/21,Copper,3.1
Achara,2012/11/16,Copper,1.6
Achara,2012/12/10,Copper,3.1
Achara,2013/1/17,Copper,8.8
Achara,2013/2/15,Copper,1.6
Achara,2013/3/14,Copper,1.1
Achara,2013/4/12,Copper,1.9
Achara,2013/5/16,Copper,1.6
Achara,2013/6/14,Copper,1.4
Achara,2013/7/18,Copper,0
Achara,2013/8/16,Copper,1
Achara,2013/9/21,Copper,1.9
Achara,2013/10/18,Copper,12.6
Achara,2013/11/15,Copper,1.5
Achara,2013/12/13,Copper,1.4
Achara,2009/1/15,Lead,0.5
Achara,2009/2/13,Lead,1.7
Achara,2009/3/19,Lead,0.5
Achara,2009/4/17,Lead,0.5
Achara,2009/6/12,Lead,0.5
Achara,2009/7/11,Lead,1.6
Achara,2009/10/11,Lead,0.5
Achara,2009/11/19,Lead,0.5
Achara,2010/1/16,Lead,0.6
Achara,2010/2/20,Lead,0.5
Achara,2010/3/19,Lead,0.7
Achara,2010/4/16,Lead,0.5
Achara,2010/5/20,Lead,1.8
Achara,2010/6/17,Lead,1
Achara,2010/7/16,Lead,0.5
Achara,2010/8/12,Lead,1.4
Achara,2010/9/17,Lead,0.9
Achara,2010/10/22,Lead,1.3
Achara,2010/11/19,Lead,1
Achara,2010/12/11,Lead,1.3
Achara,2011/1/21,Lead,1
Achara,2011/2/11,Lead,1
Achara,2011/2/18,Lead,1
Achara,2011/3/18,Lead,0.6
Achara,2011/3/31,Lead,1
Achara,2011/4/16,Lead,1.7
Achara,2011/5/13,Lead,1.1
Achara,2011/5/27,Lead,0.9
Achara,2011/6/11,Lead,0.3
Achara,2011/6/17,Lead,1
Achara,2011/7/14,Lead,1
Achara,2011/8/11,Lead,1
Achara,2011/9/14,Lead,0.4
Achara,2011/9/28,Lead,0.4
Achara,2011/10/8,Lead,1.1
Achara,2011/10/13,Lead,1.6
Achara,2011/11/11,Lead,0.5
Achara,2011/12/10,Lead,2.5
Achara,2012/1/20,Lead,1.2
Achara,2012/2/17,Lead,0.5
Achara,2012/3/17,Lead,0.5
Achara,2012/4/21,Lead,1.2
Achara,2012/5/19,Lead,0.5
Achara,2012/6/16,Lead,1.6
Achara,2012/7/21,Lead,0.5
Achara,2012/8/16,Lead,0.5
Achara,2012/9/21,Lead,0.5
Achara,2012/10/21,Lead,0.5
Achara,2012/11/16,Lead,0.5
Achara,2012/12/10,Lead,2.4
Achara,2013/1/17,Lead,1.3
Achara,2013/2/15,Lead,0.5
Achara,2013/3/14,Lead,0.5
Achara,2013/4/12,Lead,0.5
Achara,2013/5/16,Lead,0.5
Achara,2013/6/14,Lead,0.5
Achara,2013/7/18,Lead,0.5
Achara,2013/8/16,Lead,1.1
Achara,2013/9/21,Lead,0.5
Achara,2013/10/18,Lead,7.8
Achara,2013/11/15,Lead,0.5
Achara,2013/12/13,Lead,0.5
Achara,2015/2/21,Lead,0.5
Achara,2015/6/20,Lead,2.5
Achara,2015/8/22,Lead,0.5
Achara,2015/10/16,Lead,0.5
Achara,2016/1/15,Lead,0
Achara,2016/4/16,Lead,0
Achara,2016/8/20,Lead,0
Achara,2016/10/22,Lead,0
Achara,2009/1/15,Manganese,0.18
Achara,2009/2/13,Manganese,0.1
Achara,2009/3/19,Manganese,0.05
Achara,2009/4/17,Manganese,0.04
Achara,2009/6/12,Manganese,0.9
Achara,2009/7/11,Manganese,0.11
Achara,2009/10/11,Manganese,0.06
Achara,2009/11/19,Manganese,0.15
Achara,2014/1/16,Manganese,0.05
Achara,2014/4/18,Manganese,0.07
Achara,2014/6/20,Manganese,0
Achara,2014/8/16,Manganese,0
Achara,2014/10/17,Manganese,0
Achara,2014/12/12,Manganese,0.03
Achara,2015/2/21,Manganese,0
Achara,2015/4/18,Manganese,0
Achara,2015/6/20,Manganese,0.031
Achara,2015/8/22,Manganese,0
Achara,2015/10/16,Manganese,0
Achara,2015/12/9,Manganese,0
Achara,2009/4/17,Mercury,0.5
Achara,2010/1/16,Mercury,1
Achara,2010/2/20,Mercury,1
Achara,2010/3/19,Mercury,1
Achara,2010/4/16,Mercury,1
Achara,2010/5/20,Mercury,1
Achara,2010/6/17,Mercury,1
Achara,2010/7/16,Mercury,1
Achara,2010/8/12,Mercury,1
Achara,2010/9/17,Mercury,1
Achara,2010/10/22,Mercury,1
Achara,2010/12/11,Mercury,1
Achara,2011/1/21,Mercury,1
Achara,2011/2/18,Mercury,1
Achara,2011/3/18,Mercury,1
Achara,2011/3/31,Mercury,1
Achara,2011/4/16,Mercury,1
Achara,2011/5/13,Mercury,0
Achara,2011/6/11,Mercury,0
Achara,2011/6/17,Mercury,0
Achara,2011/7/14,Mercury,0
Achara,2011/8/11,Mercury,0
Achara,2011/9/14,Mercury,0
Achara,2011/10/13,Mercury,0
Achara,2011/11/11,Mercury,0
Achara,2011/12/10,Mercury,0
Achara,2012/4/21,Mercury,0
Achara,2012/5/19,Mercury,0
Achara,2012/7/21,Mercury,0
Achara,2012/8/16,Mercury,0
Achara,2012/9/21,Mercury,0
Achara,2012/10/21,Mercury,0
Achara,2012/11/16,Mercury,0
Achara,2012/12/10,Mercury,0
Achara,2013/1/17,Mercury,0
Achara,2013/2/15,Mercury,0
Achara,2013/3/14,Mercury,0
Achara,2013/4/12,Mercury,0
Achara,2013/5/16,Mercury,0.015
Achara,2013/6/14,Mercury,0.02
Achara,2013/7/18,Mercury,0
Achara,2013/9/21,Mercury,0
Achara,2013/10/18,Mercury,0
Achara,2013/11/15,Mercury,0.03
Achara,2013/12/13,Mercury,0
Achara,2014/1/16,Mercury,0
Achara,2014/2/15,Mercury,0
Achara,2014/3/19,Mercury,0
Achara,2014/4/18,Mercury,0.03
Achara,2014/5/16,Mercury,0.022
Achara,2014/6/20,Mercury,0
Achara,2014/7/18,Mercury,0
Achara,2014/8/16,Mercury,0
Achara,2014/9/19,Mercury,0
Achara,2014/10/17,Mercury,0
Achara,2014/11/21,Mercury,0.055
Achara,2014/12/12,Mercury,0
Achara,2015/1/17,Mercury,0
Achara,2015/2/21,Mercury,0
Achara,2015/3/13,Mercury,0
Achara,2015/4/18,Mercury,0
Achara,2015/5/15,Mercury,0
Achara,2015/6/20,Mercury,0
Achara,2015/7/16,Mercury,0
Achara,2015/8/22,Mercury,0
Achara,2015/9/18,Mercury,0.067
Achara,2015/10/16,Mercury,0
Achara,2015/11/20,Mercury,0
Achara,2015/12/9,Mercury,0
Achara,2016/1/15,Mercury,0
Achara,2016/2/12,Mercury,0
Achara,2016/3/12,Mercury,0
Achara,2016/4/16,Mercury,0
Achara,2016/5/13,Mercury,0
Achara,2016/6/11,Mercury,0
Achara,2016/7/16,Mercury,0
Achara,2016/8/20,Mercury,0
Achara,2016/10/22,Mercury,0
Achara,2016/11/19,Mercury,0
Achara,2016/12/10,Mercury,0
Achara,2009/1/15,Zinc,26
Achara,2009/2/13,Zinc,18
Achara,2009/3/19,Zinc,5
Achara,2009/4/17,Zinc,5
Achara,2009/5/17,Zinc,11
Achara,2009/6/12,Zinc,12
Achara,2009/7/11,Zinc,20
Achara,2009/8/13,Zinc,38
Achara,2009/9/10,Zinc,5
Achara,2009/10/11,Zinc,5
Achara,2009/11/19,Zinc,10
Achara,2009/12/10,Zinc,5
Achara,2010/2/20,Zinc,9
Achara,2010/3/19,Zinc,9
Achara,2010/4/16,Zinc,14
Achara,2010/5/20,Zinc,41
Achara,2010/6/17,Zinc,25
Achara,2010/7/16,Zinc,12
Achara,2010/8/12,Zinc,12
Achara,2010/9/17,Zinc,24
Achara,2010/10/22,Zinc,14
Achara,2010/11/19,Zinc,12
Achara,2010/12/11,Zinc,10
Achara,2011/1/21,Zinc,6
Achara,2011/1/22,Zinc,10
Achara,2011/2/11,Zinc,4
Achara,2011/2/18,Zinc,8
Achara,2011/3/18,Zinc,9
Achara,2011/3/31,Zinc,5
Achara,2011/4/16,Zinc,12
Achara,2011/4/22,Zinc,8
Achara,2011/5/13,Zinc,14
Achara,2011/5/27,Zinc,3
Achara,2011/6/11,Zinc,10
Achara,2011/6/17,Zinc,6
Achara,2011/7/9,Zinc,12
Achara,2011/7/14,Zinc,6
Achara,2011/8/4,Zinc,18
Achara,2011/8/11,Zinc,5
Achara,2011/9/14,Zinc,14
Achara,2011/9/28,Zinc,10
Achara,2011/10/8,Zinc,5
Achara,2011/10/13,Zinc,15
Achara,2011/11/11,Zinc,3
Achara,2011/11/26,Zinc,10
Achara,2011/12/10,Zinc,7
Achara,2011/12/15,Zinc,5
Achara,2012/1/20,Zinc,5
Achara,2012/2/17,Zinc,5
Achara,2012/3/17,Zinc,5
Achara,2012/4/21,Zinc,5
Achara,2012/5/19,Zinc,5
Achara,2012/6/16,Zinc,12
Achara,2012/7/21,Zinc,5
Achara,2012/8/16,Zinc,5
Achara,2012/9/21,Zinc,5
Achara,2012/10/21,Zinc,5
Achara,2012/11/16,Zinc,5
Achara,2012/12/10,Zinc,25
Achara,2013/1/17,Zinc,15
Achara,2013/2/15,Zinc,5
Achara,2013/3/14,Zinc,5
Achara,2013/4/12,Zinc,5
Achara,2013/5/16,Zinc,5
Achara,2013/6/14,Zinc,5
Achara,2013/7/18,Zinc,5
Achara,2013/8/16,Zinc,5
Achara,2013/9/21,Zinc,5
Achara,2013/10/18,Zinc,5
Achara,2013/11/15,Zinc,5
Achara,2013/12/13,Zinc,5
Achara,2015/2/21,Zinc,5
Achara,2015/6/20,Zinc,5
Achara,2015/8/22,Zinc,5
Achara,2015/10/16,Zinc,15
Boonsri,1998/1/11,Chromium,17
Boonsri,1998/2/15,Chromium,9
Boonsri,1998/3/12,Chromium,6
Boonsri,1998/4/11,Chromium,21.5
Boonsri,1998/5/9,Chromium,9.5
Boonsri,1998/6/6,Chromium,10.5
Boonsri,1998/7/11,Chromium,0
Boonsri,1998/8/8,Chromium,20
Boonsri,1998/9/5,Chromium,7.5
Boonsri,1998/10/3,Chromium,20
Boonsri,1998/11/7,Chromium,0
Boonsri,1998/12/5,Chromium,7.5
Boonsri,1999/1/9,Chromium,22
Boonsri,1999/2/11,Chromium,15
Boonsri,1999/3/11,Chromium,5
Boonsri,1999/4/16,Chromium,9
Boonsri,1999/5/13,Chromium,6.333333333
Boonsri,1999/6/6,Chromium,7.333333333
Boonsri,1999/7/22,Chromium,8.666666667
Boonsri,1999/8/19,Chromium,8
Boonsri,1999/9/16,Chromium,5.5
Boonsri,1999/10/10,Chromium,11
Boonsri,1999/11/5,Chromium,11
Boonsri,1999/12/9,Chromium,4
Boonsri,2000/1/14,Chromium,18.165
Boonsri,2000/2/10,Chromium,15.91
Boonsri,2000/3/10,Chromium,18.32666667
Boonsri,2000/4/14,Chromium,1.333333333
Boonsri,2000/5/12,Chromium,22.47333333
Boonsri,2000/6/9,Chromium,1
Boonsri,2000/7/14,Chromium,2.333333333
Boonsri,2000/8/17,Chromium,21.33333333
Boonsri,2000/9/8,Chromium,4.333333333
Boonsri,2000/10/6,Chromium,2
Boonsri,2000/11/10,Chromium,15
Boonsri,2000/12/8,Chromium,12
Boonsri,2001/4/19,Chromium,13.33333333
Boonsri,2001/5/4,Chromium,7
Boonsri,2001/6/6,Chromium,5
Boonsri,2001/7/27,Chromium,19.64333333
Boonsri,2001/8/4,Chromium,12.60666667
Boonsri,2001/9/14,Chromium,21.60666667
Boonsri,2001/10/12,Chromium,2.593333333
Boonsri,2001/11/15,Chromium,32.55
Boonsri,2001/12/7,Chromium,12.74333333
Boonsri,2002/3/21,Chromium,18.40666667
Boonsri,2002/4/25,Chromium,8.31
Boonsri,2002/5/9,Chromium,1.66
Boonsri,2002/5/23,Chromium,3.623333333
Boonsri,2002/6/13,Chromium,0.716666667
Boonsri,2002/8/8,Chromium,4.613333333
Boonsri,2002/9/12,Chromium,1.433333333
Boonsri,2002/9/27,Chromium,12.30666667
Boonsri,2002/10/10,Chromium,8.956666667
Boonsri,2002/10/15,Chromium,65.3
Boonsri,2002/11/7,Chromium,4
Boonsri,2002/12/12,Chromium,1.57
Boonsri,2003/1/23,Chromium,3.033333333
Boonsri,2003/2/13,Chromium,1.805
Boonsri,2003/3/20,Chromium,1.456666667
Boonsri,2003/4/24,Chromium,2.953333333
Boonsri,2003/6/6,Chromium,2.023333333
Boonsri,2003/6/19,Chromium,1.606666667
Boonsri,2003/7/10,Chromium,1.031333333
Boonsri,2003/7/25,Chromium,1.32
Boonsri,2003/8/7,Chromium,2.901333333
Boonsri,2003/10/9,Chromium,4.696666667
Boonsri,2003/10/23,Chromium,1.383333333
Boonsri,2003/11/13,Chromium,4.846666667
Boonsri,2003/11/27,Chromium,4.413333333
Boonsri,2003/12/4,Chromium,4.566666667
Boonsri,2003/12/18,Chromium,1.233333333
Boonsri,2004/2/12,Chromium,1.471333333
Boonsri,2004/2/26,Chromium,8.126
Boonsri,2004/3/26,Chromium,4.066666667
Boonsri,2004/4/9,Chromium,4.563333333
Boonsri,2004/4/23,Chromium,3.316666667
Boonsri,2004/5/7,Chromium,1.758
Boonsri,2004/5/28,Chromium,1.064
Boonsri,2004/6/11,Chromium,2.602333333
Boonsri,2004/6/25,Chromium,2.942666667
Boonsri,2004/7/9,Chromium,2.65
Boonsri,2004/7/23,Chromium,9.686666667
Boonsri,2004/8/13,Chromium,2.54
Boonsri,2004/8/27,Chromium,5.164333333
Boonsri,2004/9/10,Chromium,1.045666667
Boonsri,2004/9/24,Chromium,0.446666667
Boonsri,2004/10/8,Chromium,2.263666667
Boonsri,2004/10/22,Chromium,3.227666667
Boonsri,2004/11/5,Chromium,1.494666667
Boonsri,2004/11/26,Chromium,2.417333333
Boonsri,2004/12/3,Chromium,2.571
Boonsri,2004/12/17,Chromium,11.5
Boonsri,2005/1/14,Chromium,5.540666667
Boonsri,2005/1/28,Chromium,1.145666667
Boonsri,2005/2/11,Chromium,1.282333333
Boonsri,2005/2/24,Chromium,1.105333333
Boonsri,2005/3/11,Chromium,2.149666667
Boonsri,2005/3/25,Chromium,1.469333333
Boonsri,2005/4/8,Chromium,1.288333333
Boonsri,2005/4/22,Chromium,1.188666667
Boonsri,2005/5/13,Chromium,1.132666667
Boonsri,2005/5/28,Chromium,0.674666667
Boonsri,2005/6/10,Chromium,1.168666667
Boonsri,2005/6/24,Chromium,0.622
Boonsri,2005/7/8,Chromium,0.535
Boonsri,2005/7/22,Chromium,0.213333333
Boonsri,2005/8/12,Chromium,0.631666667
Boonsri,2005/8/26,Chromium,0.633
Boonsri,2005/9/9,Chromium,2.036666667
Boonsri,2005/9/23,Chromium,3.453666667
Boonsri,2005/10/2,Chromium,1.125
Boonsri,2005/10/21,Chromium,3.782666667
Boonsri,2005/11/6,Chromium,0.544333333
Boonsri,2005/11/25,Chromium,1.559666667
Boonsri,2005/12/2,Chromium,0.855333333
Boonsri,2005/12/16,Chromium,2.298333333
Boonsri,2006/1/13,Chromium,5.008
Boonsri,2006/1/27,Chromium,1.8
Boonsri,2006/2/10,Chromium,1.618
Boonsri,2006/2/24,Chromium,1.675666667
Boonsri,2006/3/9,Chromium,3.214333333
Boonsri,2006/3/23,Chromium,7.784
Boonsri,2006/4/6,Chromium,3.691
Boonsri,2006/4/27,Chromium,3.754333333
Boonsri,2006/5/3,Chromium,0.756
Boonsri,2006/5/25,Chromium,0.579333333
Boonsri,2006/6/8,Chromium,1.012
Boonsri,2006/6/22,Chromium,6.021
Boonsri,2006/7/13,Chromium,0.141
Boonsri,2006/7/27,Chromium,0.266
Boonsri,2006/8/10,Chromium,0.729
Boonsri,2006/8/24,Chromium,1.522333333
Boonsri,2006/9/7,Chromium,1.144333333
Boonsri,2006/9/21,Chromium,0.701666667
Boonsri,2006/10/26,Chromium,0.289666667
Boonsri,2006/11/9,Chromium,3.245666667
Boonsri,2006/11/23,Chromium,2.329
Boonsri,2006/12/7,Chromium,0.591666667
Boonsri,2006/12/21,Chromium,0.338333333
Boonsri,2007/1/11,Chromium,1.217
Boonsri,2007/1/25,Chromium,1.006333333
Boonsri,2007/2/8,Chromium,0.746
Boonsri,2007/2/22,Chromium,3.022
Boonsri,2007/3/9,Chromium,3.729333333
Boonsri,2007/3/22,Chromium,11.96566667
Boonsri,2007/4/6,Chromium,2.384
Boonsri,2007/4/19,Chromium,2.703
Boonsri,2007/5/10,Chromium,3.107666667
Boonsri,2007/5/24,Chromium,2.726666667
Boonsri,2007/6/7,Chromium,1.957333333
Boonsri,2007/6/21,Chromium,2.635333333
Boonsri,2007/7/5,Chromium,1.52
Boonsri,2007/7/19,Chromium,3.768333333
Boonsri,2007/8/23,Chromium,1.606666667
Boonsri,2007/9/20,Chromium,2.475666667
Boonsri,2007/10/25,Chromium,5.764
Boonsri,2007/11/22,Chromium,2.174666667
Boonsri,2007/12/20,Chromium,2.648666667
Boonsri,2010/4/22,Chromium,3.266666667
Boonsri,2010/5/19,Chromium,4.633333333
Boonsri,2010/6/23,Chromium,4.9
Boonsri,2010/7/24,Chromium,2
Boonsri,2010/8/18,Chromium,38.79203333
Boonsri,2010/9/25,Chromium,13.03966667
Boonsri,2010/9/29,Chromium,8.382266667
Boonsri,2010/10/15,Chromium,7.943333333
Boonsri,2010/10/21,Chromium,2.283333333
Boonsri,2010/11/18,Chromium,2.649966667
Boonsri,2010/12/16,Chromium,6.114
Boonsri,2011/1/20,Chromium,7.120666667
Boonsri,2011/2/17,Chromium,0.584433333
Boonsri,2011/3/19,Chromium,3.650066667
Boonsri,2011/4/23,Chromium,6.7086
Boonsri,2011/5/18,Chromium,2.231
Boonsri,2011/6/23,Chromium,4.3202
Boonsri,2011/7/20,Chromium,7.922833333
Boonsri,2011/8/18,Chromium,1.624366667
Boonsri,2011/9/28,Chromium,0
Boonsri,2011/10/26,Chromium,1.5
Boonsri,2011/11/26,Chromium,1.5
Boonsri,2011/12/14,Chromium,1.5
Boonsri,2012/1/26,Chromium,0
Boonsri,2012/2/15,Chromium,0.575466667
Boonsri,2012/3/24,Chromium,0
Boonsri,2012/4/15,Chromium,0
Boonsri,2012/5/25,Chromium,0
Boonsri,2012/6/17,Chromium,0.525333333
Boonsri,2012/7/20,Chromium,1.185333333
Boonsri,2012/8/23,Chromium,2.854666667
Boonsri,2012/9/23,Chromium,2.895
Boonsri,2012/10/29,Chromium,0
Boonsri,2012/11/17,Chromium,1.196666667
Boonsri,2012/12/13,Chromium,1.59
Boonsri,2013/1/17,Chromium,0
Boonsri,2013/2/21,Chromium,2.050333333
Boonsri,2013/3/15,Chromium,0.679666667
Boonsri,2013/4/14,Chromium,0.917
Boonsri,2013/5/17,Chromium,0
Boonsri,2013/6/20,Chromium,0
Boonsri,2013/7/19,Chromium,0
Boonsri,2013/8/16,Chromium,0
Boonsri,2013/9/26,Chromium,0
Boonsri,2013/10/18,Chromium,0
Boonsri,2013/11/14,Chromium,0
Boonsri,2013/12/14,Chromium,0
Boonsri,2014/1/23,Chromium,0
Boonsri,2014/2/24,Chromium,0
Boonsri,2014/3/15,Chromium,1.201
Boonsri,2014/4/23,Chromium,1.316333333
Boonsri,2014/5/22,Chromium,1.05
Boonsri,2014/6/21,Chromium,1.113333333
Boonsri,2014/7/23,Chromium,1.248
Boonsri,2014/8/27,Chromium,0
Boonsri,2014/9/17,Chromium,1.137333333
Boonsri,2014/10/23,Chromium,1.578333333
Boonsri,2014/11/27,Chromium,0.844666667
Boonsri,2014/12/11,Chromium,1.270666667
Boonsri,1998/1/11,Copper,22
Boonsri,1998/2/15,Copper,5
Boonsri,1998/3/12,Copper,9
Boonsri,1998/4/11,Copper,23.5
Boonsri,1998/5/9,Copper,6.5
Boonsri,1998/6/6,Copper,11.5
Boonsri,1998/7/11,Copper,8.5
Boonsri,1998/8/8,Copper,37.5
Boonsri,1998/9/5,Copper,5.5
Boonsri,1998/10/3,Copper,9.5
Boonsri,1998/11/7,Copper,11.5
Boonsri,1998/12/5,Copper,7
Boonsri,1999/1/9,Copper,23
Boonsri,1999/2/11,Copper,22.33333333
Boonsri,1999/3/11,Copper,36
Boonsri,1999/4/16,Copper,17.66666667
Boonsri,1999/5/13,Copper,21
Boonsri,1999/6/6,Copper,12.33333333
Boonsri,1999/7/22,Copper,10.66666667
Boonsri,1999/8/19,Copper,7
Boonsri,1999/9/16,Copper,5
Boonsri,1999/10/10,Copper,15.5
Boonsri,1999/11/5,Copper,23
Boonsri,1999/12/9,Copper,24
Boonsri,2000/1/14,Copper,22.79
Boonsri,2000/2/10,Copper,24.42333333
Boonsri,2000/3/10,Copper,30.86666667
Boonsri,2000/4/14,Copper,2.333333333
Boonsri,2000/5/12,Copper,51.92666667
Boonsri,2000/6/9,Copper,7.666666667
Boonsri,2000/7/14,Copper,38
Boonsri,2000/8/17,Copper,5
Boonsri,2000/9/8,Copper,15.66666667
Boonsri,2000/10/6,Copper,24.66666667
Boonsri,2000/11/10,Copper,22.33333333
Boonsri,2000/12/8,Copper,9.333333333
Boonsri,2001/4/19,Copper,18
Boonsri,2001/5/4,Copper,15
Boonsri,2001/6/6,Copper,15.66666667
Boonsri,2001/7/27,Copper,24.43333333
Boonsri,2001/8/4,Copper,20.18
Boonsri,2001/9/14,Copper,21.43333333
Boonsri,2001/10/12,Copper,15.78666667
Boonsri,2001/11/15,Copper,9.926666667
Boonsri,2001/12/7,Copper,12.01666667
Boonsri,2002/3/21,Copper,54.43666667
Boonsri,2002/4/25,Copper,38.49333333
Boonsri,2002/5/9,Copper,30.91333333
Boonsri,2002/5/23,Copper,28.41666667
Boonsri,2002/6/13,Copper,7.986666667
Boonsri,2002/8/8,Copper,12.76666667
Boonsri,2002/9/12,Copper,19.83333333
Boonsri,2002/9/27,Copper,6.756666667
Boonsri,2002/10/10,Copper,5.41
Boonsri,2002/10/15,Copper,79.2
Boonsri,2002/11/7,Copper,20.85333333
Boonsri,2002/12/12,Copper,4.286666667
Boonsri,2003/1/23,Copper,12
Boonsri,2003/2/13,Copper,7.87
Boonsri,2003/3/20,Copper,10.24333333
Boonsri,2003/4/24,Copper,22.61666667
Boonsri,2003/6/6,Copper,19.72
Boonsri,2003/6/19,Copper,15.44
Boonsri,2003/7/10,Copper,5.701666667
Boonsri,2003/7/25,Copper,5.808666667
Boonsri,2003/8/7,Copper,7.691333333
Boonsri,2003/10/9,Copper,8.52
Boonsri,2003/10/23,Copper,2.726666667
Boonsri,2003/11/13,Copper,3.276666667
Boonsri,2003/11/27,Copper,4.39
Boonsri,2003/12/4,Copper,6.88
Boonsri,2003/12/18,Copper,3.953333333
Boonsri,2004/2/12,Copper,59.62666667
Boonsri,2004/2/26,Copper,19.67
Boonsri,2004/3/26,Copper,20
Boonsri,2004/4/9,Copper,5.012333333
Boonsri,2004/4/23,Copper,4.707
Boonsri,2004/5/28,Copper,4.982333333
Boonsri,2004/6/11,Copper,14.62666667
Boonsri,2004/6/25,Copper,7.316
Boonsri,2004/7/9,Copper,7.112333333
Boonsri,2004/7/23,Copper,3.652333333
Boonsri,2004/8/13,Copper,5.116666667
Boonsri,2004/8/27,Copper,16.37666667
Boonsri,2004/9/10,Copper,7.671333333
Boonsri,2004/9/24,Copper,7.151333333
Boonsri,2004/10/8,Copper,5.728333333
Boonsri,2004/10/22,Copper,6.81
Boonsri,2004/11/5,Copper,7.021
Boonsri,2004/11/26,Copper,32.71
Boonsri,2004/12/3,Copper,7.822
Boonsri,2004/12/17,Copper,8.084
Boonsri,2005/1/14,Copper,24.39
Boonsri,2005/1/28,Copper,3.787333333
Boonsri,2005/2/11,Copper,15.26566667
Boonsri,2005/2/24,Copper,3.712
Boonsri,2005/3/11,Copper,4.827666667
Boonsri,2005/3/25,Copper,6.555666667
Boonsri,2005/4/8,Copper,7.219333333
Boonsri,2005/4/22,Copper,6.545333333
Boonsri,2005/5/13,Copper,3.58
Boonsri,2005/5/28,Copper,2.711666667
Boonsri,2005/6/10,Copper,3.414666667
Boonsri,2005/6/24,Copper,2.452666667
Boonsri,2005/7/8,Copper,2.795
