sampleTime,name,value
2012/11/16,Total nitrogen,1.44
2012/11/22,Total nitrogen,1
2012/12/7,Total nitrogen,1
2012/12/10,Total nitrogen,1
2013/1/17,Total nitrogen,1.88
2013/2/15,Total nitrogen,1.18
2013/3/14,Total nitrogen,1.57
2013/4/12,Total nitrogen,1.16
2013/5/16,Total nitrogen,1.07
2013/6/14,Total nitrogen,1.23
2013/7/18,Total nitrogen,1.41
2013/8/16,Total nitrogen,0.52
2013/9/21,Total nitrogen,0.98
2013/10/18,Total nitrogen,2.09
2013/11/15,Total nitrogen,2.03
2013/12/13,Total nitrogen,2.26
2014/1/16,Total nitrogen,2
2014/2/15,Total nitrogen,1.87
2014/3/19,Total nitrogen,1.41
2014/4/18,Total nitrogen,1.79
2014/5/16,Total nitrogen,1.09
2014/6/20,Total nitrogen,1.02
2014/7/18,Total nitrogen,1.72
2014/8/16,Total nitrogen,1.56
2014/9/19,Total nitrogen,2.84
2014/10/17,Total nitrogen,1.98
2014/11/21,Total nitrogen,2.33
2014/12/12,Total nitrogen,1.99
2015/1/17,Total nitrogen,2.16
2015/2/21,Total nitrogen,1.43
2015/3/13,Total nitrogen,1.13
2015/4/18,Total nitrogen,1.62
2015/5/15,Total nitrogen,2.07
2015/6/20,Total nitrogen,1.26
2015/7/16,Total nitrogen,0.99
2015/8/22,Total nitrogen,2.06
2015/9/18,Total nitrogen,1.48
2015/10/16,Total nitrogen,2.05
2015/11/20,Total nitrogen,1.01
2015/12/9,Total nitrogen,1.61
2016/1/15,Total nitrogen,1.24
2016/2/12,Total nitrogen,1.19
2016/3/12,Total nitrogen,1.18
2016/4/16,Total nitrogen,1.14
2016/5/13,Total nitrogen,1.67
2016/6/11,Total nitrogen,1.29
2016/7/16,Total nitrogen,0.95
2016/8/20,Total nitrogen,0.63
2016/9/16,Total nitrogen,1.28
2016/10/22,Total nitrogen,0.93
2016/11/19,Total nitrogen,1.27
2016/12/10,Total nitrogen,1.35
2009/1/15,Total phosphorus,0.13
2009/2/13,Total phosphorus,0.05
2009/3/19,Total phosphorus,0.05
2009/4/17,Total phosphorus,0.13
2009/5/17,Total phosphorus,0.32
2009/6/12,Total phosphorus,0.2
2009/7/11,Total phosphorus,0.17
2009/8/13,Total phosphorus,0.2
2009/9/10,Total phosphorus,0.28
2009/10/11,Total phosphorus,0.16
2009/11/19,Total phosphorus,0.28
2009/12/10,Total phosphorus,0.11
2010/1/16,Total phosphorus,0.24
2010/2/11,Total phosphorus,0.2
2010/2/20,Total phosphorus,0.12
2010/2/21,Total phosphorus,0.13
2010/3/13,Total phosphorus,0.33
2010/3/19,Total phosphorus,0.12
2010/4/7,Total phosphorus,0.14
2010/4/8,Total phosphorus,0.16
2010/4/10,Total phosphorus,0.25
2010/4/16,Total phosphorus,0.29
2010/5/15,Total phosphorus,0.15
2010/5/20,Total phosphorus,0.36
2010/6/17,Total phosphorus,0.17
2010/6/30,Total phosphorus,0.13
2010/7/8,Total phosphorus,0.2
2010/7/16,Total phosphorus,0.45
2010/8/12,Total phosphorus,0.32
2010/8/18,Total phosphorus,0.55
2010/9/9,Total phosphorus,0.58
2010/9/17,Total phosphorus,0.82
2010/10/14,Total phosphorus,0.69
2010/10/16,Total phosphorus,0.77
2010/10/22,Total phosphorus,0.17
2010/11/13,Total phosphorus,0.3
2010/11/19,Total phosphorus,0.57
2010/12/10,Total phosphorus,0.22
2010/12/11,Total phosphorus,0.31
2011/1/21,Total phosphorus,0.075
2011/1/22,Total phosphorus,0.12
2011/2/11,Total phosphorus,0.056
2011/2/18,Total phosphorus,0.157
2011/3/18,Total phosphorus,0.102
2011/3/31,Total phosphorus,0.066
2011/4/16,Total phosphorus,0.279
2011/4/22,Total phosphorus,0.11
2011/5/13,Total phosphorus,0.276
2011/5/27,Total phosphorus,0.194
2011/6/11,Total phosphorus,0.105
2011/6/17,Total phosphorus,0.256
2011/7/9,Total phosphorus,0.16
2011/7/14,Total phosphorus,0.11
2011/8/4,Total phosphorus,0.285
2011/8/11,Total phosphorus,0.174
2011/9/14,Total phosphorus,0.124
2011/9/28,Total phosphorus,0.103
2011/10/8,Total phosphorus,0.062
2011/10/13,Total phosphorus,0.148
2011/11/11,Total phosphorus,0.094
2011/11/26,Total phosphorus,0.226
2011/12/10,Total phosphorus,0.08
2011/12/15,Total phosphorus,0.07
2012/1/20,Total phosphorus,0.089
2012/1/21,Total phosphorus,0.078
2012/2/10,Total phosphorus,0.089
2012/2/17,Total phosphorus,0.033
2012/3/15,Total phosphorus,0.072
2012/3/17,Total phosphorus,0.022
2012/4/21,Total phosphorus,0.077
2012/4/29,Total phosphorus,0.128
2012/5/19,Total phosphorus,0.119
2012/5/27,Total phosphorus,0.107
2012/6/16,Total phosphorus,0.293
2012/6/28,Total phosphorus,0.149
2012/7/8,Total phosphorus,0.221
2012/7/21,Total phosphorus,0.022
2012/8/16,Total phosphorus,0.07
2012/8/26,Total phosphorus,0.105
2012/9/21,Total phosphorus,0.067
2012/9/27,Total phosphorus,0.252
2012/10/18,Total phosphorus,0.095
2012/10/21,Total phosphorus,0.114
2012/11/16,Total phosphorus,0.138
2012/11/22,Total phosphorus,0.105
2012/12/7,Total phosphorus,0.091
2012/12/10,Total phosphorus,0.445
2013/1/17,Total phosphorus,0.114
2013/2/15,Total phosphorus,0.042
2013/3/14,Total phosphorus,0.037
2013/4/12,Total phosphorus,0.024
2013/5/16,Total phosphorus,0.06
2013/6/14,Total phosphorus,0.112
2013/7/18,Total phosphorus,0.084
2013/8/16,Total phosphorus,0.028
2013/9/21,Total phosphorus,0.05
2013/10/18,Total phosphorus,0.051
2013/11/15,Total phosphorus,0.094
2013/12/13,Total phosphorus,0.054
2014/1/16,Total phosphorus,0.108
2014/2/15,Total phosphorus,0.046
2014/3/19,Total phosphorus,0.023
2014/4/18,Total phosphorus,0.075
2014/5/16,Total phosphorus,0.027
2014/6/20,Total phosphorus,0.031
2014/7/18,Total phosphorus,0.055
2014/8/16,Total phosphorus,0.036
2014/9/19,Total phosphorus,0.039
2014/10/17,Total phosphorus,0.082
2014/11/21,Total phosphorus,0.037
2014/12/12,Total phosphorus,0.029
2015/1/17,Total phosphorus,0.046
2015/2/21,Total phosphorus,0.045
2015/3/13,Total phosphorus,0.03
2015/4/18,Total phosphorus,0.051
2015/5/15,Total phosphorus,0.022
2015/7/16,Total phosphorus,0.031
2015/8/22,Total phosphorus,0.094
2015/9/18,Total phosphorus,0.15
2015/10/16,Total phosphorus,0.046
2015/11/20,Total phosphorus,0.037
2015/12/9,Total phosphorus,0.025
2016/1/15,Total phosphorus,0.037
2016/2/12,Total phosphorus,0.022
2016/3/12,Total phosphorus,0.029
2016/4/16,Total phosphorus,0.12
2016/5/13,Total phosphorus,0.071
2016/6/11,Total phosphorus,0.043
2016/7/16,Total phosphorus,0.061
2016/8/20,Total phosphorus,0.062
2016/9/16,Total phosphorus,0.061
2016/10/22,Total phosphorus,0.04
2016/11/19,Total phosphorus,0.24
2016/12/10,Total phosphorus,0.08
