spot,sampleTime,name,value
Boonsri,2001/3/10,Calcium,48
Boonsri,2001/4/19,Calcium,60.66666667
Boonsri,2001/5/4,Calcium,48
Boonsri,2001/6/6,Calcium,53.33333333
Boonsri,2001/7/27,Calcium,56.36666667
Boonsri,2001/8/4,Calcium,50.33333333
Boonsri,2001/9/14,Calcium,54
Boonsri,2001/10/12,Calcium,58.63333333
Boonsri,2001/12/7,Calcium,63.4
Boonsri,2002/2/15,Calcium,53.9
Boonsri,2002/2/16,Calcium,53.1
Boonsri,2002/2/17,Calcium,50.65
Boonsri,2002/3/21,Calcium,44.35333333
Boonsri,2002/4/25,Calcium,41.2
Boonsri,2002/5/9,Calcium,41.46666667
Boonsri,2002/5/23,Calcium,41.7
Boonsri,2002/6/13,Calcium,58.6
Boonsri,2002/6/27,Calcium,42.76666667
Boonsri,2002/7/12,Calcium,42.23333333
Boonsri,2002/7/25,Calcium,40.16666667
Boonsri,2002/8/8,Calcium,41.83333333
Boonsri,2002/8/22,Calcium,41.2
Boonsri,2002/9/12,Calcium,46.12
Boonsri,2002/9/19,Calcium,45.46666667
Boonsri,2002/9/27,Calcium,49
Boonsri,2002/10/10,Calcium,50.8
Boonsri,2002/10/24,Calcium,47.6
Boonsri,2002/11/7,Calcium,50.63333333
Boonsri,2002/11/21,Calcium,51.23333333
Boonsri,2002/12/12,Calcium,54.9
Boonsri,2002/12/19,Calcium,54
Boonsri,2003/1/23,Calcium,56.03333333
Boonsri,2003/2/13,Calcium,54.43333333
Boonsri,2003/3/6,Calcium,54.46666667
Boonsri,2003/3/20,Calcium,46.53333333
Boonsri,2003/4/10,Calcium,47.08
Boonsri,2003/4/24,Calcium,50.23333333
Boonsri,2003/5/8,Calcium,46.55333333
Boonsri,2003/5/22,Calcium,47.06666667
Boonsri,2003/6/6,Calcium,42.32
Boonsri,2003/6/19,Calcium,48.03333333
Boonsri,2003/7/10,Calcium,43.81666667
Boonsri,2003/7/25,Calcium,42.66666667
Boonsri,2003/8/7,Calcium,41.66666667
Boonsri,2003/9/5,Calcium,64.33333333
Boonsri,2003/10/9,Calcium,50.23
Boonsri,2003/10/23,Calcium,51.9
Boonsri,2003/11/13,Calcium,55.2
Boonsri,2003/11/27,Calcium,51.73333333
Boonsri,2003/12/4,Calcium,55.59
Boonsri,2003/12/18,Calcium,59.36666667
Boonsri,2004/1/8,Calcium,61.27
Boonsri,2004/1/29,Calcium,60.73333333
Boonsri,2004/2/12,Calcium,52.84
Boonsri,2004/2/26,Calcium,50.43333333
Boonsri,2004/3/12,Calcium,58.47333333
Boonsri,2004/3/26,Calcium,54.43333333
Boonsri,2004/4/9,Calcium,50.68666667
Boonsri,2004/4/23,Calcium,52.36666667
Boonsri,2004/5/28,Calcium,44.13333333
Boonsri,2004/6/11,Calcium,49.02333333
Boonsri,2004/6/25,Calcium,44
Boonsri,2004/7/9,Calcium,42.35
Boonsri,2004/7/23,Calcium,40.73333333
Boonsri,2004/8/13,Calcium,45.97666667
Boonsri,2004/8/27,Calcium,49.2
Boonsri,2004/9/10,Calcium,51.91333333
Boonsri,2004/9/24,Calcium,49.75
Boonsri,2004/10/8,Calcium,51.58
Boonsri,2004/10/22,Calcium,52.12333333
Boonsri,2004/11/5,Calcium,53.17666667
Boonsri,2004/11/26,Calcium,56.13
Boonsri,2004/12/3,Calcium,51.8
Boonsri,2004/12/17,Calcium,57.23
Boonsri,2005/1/14,Calcium,50.686666
Boonsri,2005/1/28,Calcium,61.59999967
Boonsri,2005/2/11,Calcium,61.59333433
Boonsri,2005/2/24,Calcium,55.53333267
Boonsri,2005/3/11,Calcium,61.716666
Boonsri,2005/3/25,Calcium,48.23333367
Boonsri,2005/4/8,Calcium,53.54333367
Boonsri,2005/4/22,Calcium,47.96666567
Boonsri,2005/5/13,Calcium,47.47333267
Boonsri,2005/5/28,Calcium,43.06
Boonsri,2005/6/10,Calcium,41.423335
Boonsri,2005/6/24,Calcium,37.40000033
Boonsri,2005/7/8,Calcium,40.683334
Boonsri,2005/7/22,Calcium,39.23333367
Boonsri,2005/8/12,Calcium,33.39333333
Boonsri,2005/8/26,Calcium,37.700001
Boonsri,2005/9/9,Calcium,37.70333367
Boonsri,2005/9/23,Calcium,47.33333333
Boonsri,2005/10/2,Calcium,49.55000067
Boonsri,2005/10/21,Calcium,48.80000067
Boonsri,2005/11/6,Calcium,52.57333367
Boonsri,2005/11/25,Calcium,49.299999
Boonsri,2005/12/2,Calcium,57.63333267
Boonsri,2005/12/16,Calcium,56.5
Boonsri,2006/1/13,Calcium,58.76666667
Boonsri,2006/1/27,Calcium,55.03666667
Boonsri,2006/2/10,Calcium,52.36666667
Boonsri,2006/2/24,Calcium,53.29666667
Boonsri,2006/3/9,Calcium,52.36666667
Boonsri,2006/3/23,Calcium,50.2
Boonsri,2006/4/6,Calcium,44.34666667
Boonsri,2006/4/27,Calcium,47.46666667
Boonsri,2006/5/3,Calcium,44.34666667
Boonsri,2006/5/25,Calcium,46.5
Boonsri,2006/6/8,Calcium,42.76666667
Boonsri,2006/6/22,Calcium,47.03333333
Boonsri,2006/7/13,Calcium,45.97
Boonsri,2006/7/27,Calcium,45.4
Boonsri,2006/8/10,Calcium,45.86666667
Boonsri,2006/8/24,Calcium,46.93333333
Boonsri,2006/9/7,Calcium,46.93333333
Boonsri,2006/9/21,Calcium,49.06666667
Boonsri,2006/10/12,Calcium,56.33
Boonsri,2006/10/26,Calcium,56.33
Boonsri,2006/11/9,Calcium,55.5
Boonsri,2006/11/23,Calcium,50.73333333
Boonsri,2006/12/7,Calcium,48.63333333
Boonsri,2006/12/21,Calcium,59.2
Boonsri,2007/1/11,Calcium,52.3
Boonsri,2007/1/25,Calcium,59.25
Boonsri,2007/2/8,Calcium,53.96
Boonsri,2007/2/22,Calcium,54.43333333
Boonsri,2007/3/9,Calcium,45.49333333
Boonsri,2007/3/22,Calcium,40.66666667
Boonsri,2007/4/6,Calcium,41.32
Boonsri,2007/4/19,Calcium,36.87
Boonsri,2007/5/10,Calcium,50.21333333
Boonsri,2007/5/24,Calcium,47.55666667
Boonsri,2007/6/7,Calcium,47.55666667
Boonsri,2007/6/21,Calcium,43.81666667
Boonsri,2007/7/5,Calcium,48.63333333
Boonsri,2007/7/19,Calcium,47.02
Boonsri,2007/8/23,Calcium,48.57
Boonsri,2007/9/20,Calcium,62.07
Boonsri,2007/10/25,Calcium,55.55
Boonsri,2007/11/15,Calcium,68.24
Boonsri,2007/11/22,Calcium,67.18333333
Boonsri,2007/12/20,Calcium,54.51
Boonsri,2008/1/10,Calcium,36.7
Boonsri,2008/1/24,Calcium,63.15
Boonsri,2008/2/6,Calcium,60.92
Boonsri,2008/2/21,Calcium,55.57333333
Boonsri,2008/3/21,Calcium,42.73666667
Boonsri,2008/5/16,Calcium,48.62666667
Boonsri,2008/6/20,Calcium,47.71
Boonsri,2008/7/11,Calcium,46.72
Boonsri,2008/7/25,Calcium,56.34
Boonsri,2008/8/3,Calcium,51.69
Boonsri,2008/8/10,Calcium,53.72
Boonsri,2008/8/22,Calcium,52.99333333
Boonsri,2008/8/28,Calcium,53.70666667
Boonsri,2008/9/5,Calcium,55.40666667
Boonsri,2008/9/13,Calcium,58.515
Boonsri,2008/9/18,Calcium,54.27
Boonsri,2008/9/26,Calcium,57.67
Boonsri,2008/10/3,Calcium,52.57666667
Boonsri,2008/10/10,Calcium,54.27666667
Boonsri,2008/10/17,Calcium,52.40333333
Boonsri,2008/10/24,Calcium,49.56
Boonsri,2008/11/1,Calcium,55.81333333
Boonsri,2008/11/28,Calcium,57.93333333
Boonsri,2008/12/12,Calcium,59.06
Boonsri,2009/1/11,Calcium,60.58
Boonsri,2009/1/29,Calcium,52.31
Boonsri,2009/2/14,Calcium,35.43
Boonsri,2009/2/27,Calcium,55.12333333
Boonsri,2009/3/6,Calcium,46.68333333
Boonsri,2009/3/19,Calcium,49.49666667
Boonsri,2009/4/12,Calcium,44.99666667
Boonsri,2009/4/23,Calcium,43.31
Boonsri,2009/5/4,Calcium,45.59
Boonsri,2009/5/21,Calcium,47.81
Boonsri,2009/6/12,Calcium,42.72
Boonsri,2009/6/25,Calcium,48.99
Boonsri,2009/7/12,Calcium,46.77666667
Boonsri,2009/7/23,Calcium,48.42
Boonsri,2009/8/21,Calcium,47.55
Boonsri,2009/9/9,Calcium,48.67
Boonsri,2009/10/22,Calcium,50.91
Boonsri,2009/11/7,Calcium,50.35
Boonsri,2009/12/13,Calcium,53.71
Boonsri,2010/1/28,Calcium,63.15
Boonsri,2010/2/18,Calcium,49.66
Boonsri,2010/3/25,Calcium,50.74
Boonsri,2010/4/22,Calcium,49.90666667
Boonsri,2010/5/19,Calcium,38.51333333
Boonsri,2010/6/23,Calcium,43.81333333
Boonsri,2010/7/24,Calcium,46.48666667
Boonsri,2010/8/18,Calcium,41.68
Boonsri,2010/9/25,Calcium,50.76333333
Boonsri,2010/10/21,Calcium,47.25666667
Boonsri,2010/11/18,Calcium,48.33
Boonsri,2010/12/16,Calcium,51.3
Boonsri,2011/1/20,Calcium,47.25666667
Boonsri,2011/2/17,Calcium,2.436666667
Boonsri,2011/3/19,Calcium,2.666666667
Boonsri,2011/4/23,Calcium,2.2
Boonsri,2011/5/18,Calcium,1
Boonsri,2011/6/23,Calcium,43.72
Boonsri,2011/7/20,Calcium,45.64666667
Boonsri,2011/8/18,Calcium,35.97666667
Boonsri,2011/9/28,Calcium,51.55333333
Boonsri,2011/10/26,Calcium,45.56
Boonsri,2011/11/26,Calcium,41.98333333
Boonsri,2011/12/14,Calcium,63.25
Boonsri,2012/1/26,Calcium,57.72
Boonsri,2012/2/15,Calcium,64.66333333
Boonsri,2012/3/24,Calcium,48.33
Boonsri,2012/7/20,Calcium,61.93
Boonsri,2012/8/23,Calcium,65.76333333
Boonsri,2012/9/23,Calcium,45.34
Boonsri,2012/10/29,Calcium,59.02
Boonsri,2012/11/17,Calcium,56.89
Boonsri,2012/12/13,Calcium,56.67
Boonsri,2013/1/17,Calcium,61.55
Boonsri,2013/2/21,Calcium,57.89666667
Boonsri,2013/3/15,Calcium,32.92
Boonsri,2013/4/14,Calcium,55.26666667
Boonsri,2013/5/17,Calcium,57.13333333
Boonsri,2013/6/20,Calcium,56.45333333
Boonsri,2013/7/19,Calcium,45.73
Boonsri,2013/8/16,Calcium,45.19
Boonsri,2013/9/26,Calcium,49.44666667
Boonsri,2013/10/18,Calcium,52.63666667
Boonsri,2013/11/14,Calcium,50.51
Boonsri,2013/12/14,Calcium,54.76666667
Boonsri,2014/1/23,Calcium,53.7
Boonsri,2014/2/24,Calcium,53.17
Boonsri,2014/3/15,Calcium,54.23
Boonsri,2014/3/20,Calcium,55.82666667
Boonsri,2014/4/11,Calcium,48.57
Boonsri,2014/4/23,Calcium,44.06333333
Boonsri,2014/5/16,Calcium,51.81
Boonsri,2014/5/22,Calcium,50.19
Boonsri,2014/6/14,Calcium,50.19
Boonsri,2014/6/21,Calcium,53.43
Boonsri,2014/7/16,Calcium,37.78
Boonsri,2014/7/23,Calcium,42.53333333
Boonsri,2014/8/1,Calcium,38.81333333
Boonsri,2014/8/27,Calcium,41.46666667
Boonsri,2014/9/10,Calcium,26.08
Boonsri,2014/9/17,Calcium,42
Boonsri,2014/10/11,Calcium,38.09
Boonsri,2014/10/23,Calcium,32.26666667
Boonsri,2014/10/31,Calcium,39.67333333
Boonsri,2014/11/12,Calcium,37.02666667
Boonsri,2014/11/19,Calcium,39.67
Boonsri,2014/11/27,Calcium,41.26
Boonsri,2014/12/5,Calcium,46.02
Boonsri,2014/12/11,Calcium,28.56333333
Boonsri,2015/1/9,Calcium,40.73333333
Boonsri,2015/2/18,Calcium,41.26
Boonsri,2015/3/19,Calcium,41.46666667
Boonsri,2015/4/22,Calcium,44.66
Boonsri,2015/5/15,Calcium,41.47
Boonsri,2015/6/17,Calcium,41.46666667
Boonsri,2015/7/16,Calcium,38.27666667
Boonsri,2015/8/20,Calcium,44.43666667
Boonsri,2015/9/9,Calcium,34.49333333
Boonsri,2015/10/21,Calcium,50.78333333
Boonsri,2015/11/11,Calcium,41.26
Boonsri,2015/12/9,Calcium,46.02333333
Boonsri,2016/1/8,Calcium,44.44
Boonsri,2016/2/17,Calcium,44.96666667
Boonsri,2016/3/17,Calcium,44.96666667
Boonsri,2016/4/28,Calcium,44.74666667
Boonsri,2016/5/28,Calcium,46.32666667
Boonsri,2016/6/16,Calcium,45.27333333
Boonsri,2016/7/21,Calcium,46.85333333
Boonsri,2016/8/21,Calcium,47.38
Boonsri,2016/9/22,Calcium,46.49
Boonsri,2016/10/20,Calcium,49.48666667
Boonsri,2016/11/17,Calcium,47.38
Boonsri,2016/12/10,Calcium,47.38
Boonsri,1998/1/11,Potassium,3.5
Boonsri,1998/2/15,Potassium,3.2
Boonsri,1998/3/12,Potassium,3.7
Boonsri,1998/4/11,Potassium,3.4
Boonsri,1998/5/9,Potassium,3.5
Boonsri,1998/6/6,Potassium,3.39
Boonsri,1998/7/11,Potassium,2.4
Boonsri,1998/8/8,Potassium,2.8
Boonsri,1998/9/5,Potassium,2.6
Boonsri,1998/10/3,Potassium,2.8
Boonsri,1998/11/7,Potassium,2.9
Boonsri,1998/12/5,Potassium,2.45
Boonsri,1999/1/9,Potassium,3.133333333
Boonsri,1999/2/11,Potassium,2.4
Boonsri,1999/3/11,Potassium,2.6
Boonsri,1999/4/16,Potassium,3.3
Boonsri,1999/5/13,Potassium,2.3
Boonsri,1999/6/6,Potassium,2.266666667
Boonsri,1999/7/22,Potassium,2.3
Boonsri,1999/8/19,Potassium,3.4
Boonsri,1999/9/16,Potassium,2.4
Boonsri,1999/10/10,Potassium,3.8
Boonsri,1999/11/5,Potassium,3.25
Boonsri,1999/12/9,Potassium,3.05
Boonsri,2000/1/14,Potassium,2.7
Boonsri,2000/2/10,Potassium,3.533333333
Boonsri,2000/3/10,Potassium,2.4
Boonsri,2000/4/14,Potassium,2.266666667
Boonsri,2000/5/12,Potassium,2.566666667
Boonsri,2000/6/9,Potassium,2.666666667
Boonsri,2000/7/14,Potassium,2.133333333
Boonsri,2000/8/17,Potassium,3.9
Boonsri,2000/9/8,Potassium,2.2
Boonsri,2000/10/6,Potassium,3.033333333
Boonsri,2000/11/10,Potassium,2.466666667
Boonsri,2000/12/8,Potassium,2.766666667
Boonsri,2001/1/20,Potassium,2.6
Boonsri,2001/3/10,Potassium,2.733333333
Boonsri,2001/4/19,Potassium,2.933333333
Boonsri,2001/5/4,Potassium,3.066666667
Boonsri,2001/6/6,Potassium,3.166666667
Boonsri,2001/7/27,Potassium,3.19
Boonsri,2001/8/4,Potassium,4.266666667
Boonsri,2001/9/14,Potassium,3.733333333
Boonsri,2001/10/12,Potassium,4.25
Boonsri,2002/6/13,Potassium,3.266666667
Boonsri,2003/7/10,Potassium,2.933333333
Boonsri,2003/7/25,Potassium,3.333333333
Boonsri,2003/8/7,Potassium,2.833333333
Boonsri,2003/9/5,Potassium,2.8
Boonsri,2003/10/9,Potassium,3
Boonsri,2003/10/23,Potassium,3.666666667
Boonsri,2003/11/13,Potassium,3.333333333
Boonsri,2003/11/27,Potassium,2.333333333
Boonsri,2003/12/4,Potassium,2.333333333
Boonsri,2003/12/18,Potassium,3
Boonsri,2004/1/8,Potassium,3
Boonsri,2004/1/29,Potassium,3
Boonsri,2004/2/12,Potassium,3
Boonsri,2004/2/26,Potassium,3
Boonsri,2004/3/12,Potassium,3
Boonsri,2004/3/26,Potassium,2.666666667
Boonsri,2004/4/9,Potassium,3
Boonsri,2004/4/23,Potassium,2.333333333
Boonsri,2004/5/28,Potassium,2
Boonsri,2004/6/11,Potassium,2
Boonsri,2004/6/25,Potassium,2.666666667
Boonsri,2004/7/9,Potassium,2.333333333
Boonsri,2004/7/23,Potassium,2
Boonsri,2004/8/13,Potassium,3
Boonsri,2004/8/27,Potassium,4
Boonsri,2004/9/10,Potassium,3
Boonsri,2004/9/24,Potassium,3.333333333
Boonsri,2004/10/8,Potassium,2
Boonsri,2004/10/22,Potassium,2.666666667
Boonsri,2004/11/5,Potassium,3
Boonsri,2004/11/26,Potassium,3
Boonsri,2004/12/3,Potassium,3.666666667
Boonsri,2004/12/17,Potassium,2
Boonsri,2005/1/14,Potassium,3
Boonsri,2005/1/28,Potassium,3
Boonsri,2005/2/11,Potassium,2.333333333
Boonsri,2005/2/24,Potassium,3
Boonsri,2005/3/11,Potassium,2.333333333
Boonsri,2005/3/25,Potassium,3
Boonsri,2005/4/8,Potassium,3
Boonsri,2005/4/22,Potassium,3
Boonsri,2005/5/13,Potassium,1.666666667
Boonsri,2005/5/28,Potassium,2
Boonsri,2005/6/10,Potassium,2
Boonsri,2005/6/24,Potassium,3
Boonsri,2005/7/8,Potassium,2
Boonsri,2005/7/22,Potassium,2
Boonsri,2005/8/12,Potassium,3
Boonsri,2005/8/26,Potassium,3
Boonsri,2005/9/9,Potassium,3
Boonsri,2005/9/23,Potassium,2.333333333
Boonsri,2005/10/2,Potassium,2.333333333
Boonsri,2005/10/21,Potassium,3
Boonsri,2005/11/6,Potassium,3.333333333
Boonsri,2005/11/25,Potassium,3.333333333
Boonsri,2005/12/2,Potassium,2
Boonsri,2005/12/16,Potassium,3
Boonsri,2006/1/13,Potassium,2
Boonsri,2006/1/27,Potassium,3
Boonsri,2006/2/10,Potassium,3
Boonsri,2006/2/24,Potassium,2
Boonsri,2006/3/9,Potassium,3
Boonsri,2006/3/23,Potassium,2
Boonsri,2006/4/6,Potassium,2
Boonsri,2006/4/27,Potassium,2.333333333
Boonsri,2006/5/3,Potassium,3
Boonsri,2006/5/25,Potassium,2.666666667
Boonsri,2006/6/8,Potassium,2
Boonsri,2006/6/22,Potassium,2
Boonsri,2006/7/13,Potassium,2
Boonsri,2006/7/27,Potassium,2.666666667
Boonsri,2006/8/10,Potassium,3
Boonsri,2006/8/24,Potassium,2
Boonsri,2006/9/7,Potassium,1
Boonsri,2006/9/21,Potassium,2
Boonsri,2006/10/12,Potassium,3
Boonsri,2006/10/26,Potassium,2.666666667
Boonsri,2006/11/9,Potassium,2
Boonsri,2006/11/23,Potassium,2.666666667
Boonsri,2006/12/7,Potassium,2
Boonsri,2006/12/21,Potassium,2.333333333
Boonsri,2007/1/11,Potassium,3
Boonsri,2007/1/25,Potassium,3
Boonsri,2007/2/8,Potassium,3
Boonsri,2007/2/22,Potassium,3
Boonsri,2007/3/9,Potassium,3
Boonsri,2007/3/22,Potassium,3
Boonsri,2007/4/6,Potassium,3
Boonsri,2007/4/19,Potassium,3
Boonsri,2007/5/10,Potassium,3
Boonsri,2007/5/24,Potassium,2.666666667
Boonsri,2007/6/7,Potassium,2
Boonsri,2007/6/21,Potassium,1
Boonsri,2007/7/5,Potassium,1
Boonsri,2007/7/19,Potassium,1
Boonsri,2007/8/23,Potassium,1
Boonsri,2007/9/20,Potassium,3
Boonsri,2007/10/25,Potassium,3
Boonsri,2007/11/15,Potassium,3
Boonsri,2007/11/22,Potassium,2.333333333
Boonsri,2007/12/20,Potassium,3
Boonsri,2008/1/10,Potassium,3
Boonsri,2008/1/24,Potassium,3
Boonsri,2008/2/6,Potassium,3
Boonsri,2008/2/21,Potassium,4
Boonsri,2008/3/21,Potassium,3
Boonsri,2008/5/16,Potassium,2.666666667
Boonsri,2008/6/20,Potassium,2.666666667
Boonsri,2008/7/11,Potassium,3.333333333
Boonsri,2008/7/25,Potassium,2.333333333
Boonsri,2008/8/3,Potassium,2
Boonsri,2008/8/10,Potassium,2
Boonsri,2008/8/22,Potassium,2.666666667
Boonsri,2008/8/28,Potassium,2.666666667
Boonsri,2008/9/5,Potassium,2.666666667
Boonsri,2008/9/13,Potassium,1
Boonsri,2008/9/18,Potassium,3
Boonsri,2008/9/26,Potassium,3
Boonsri,2008/10/3,Potassium,2.666666667
Boonsri,2008/10/10,Potassium,3
Boonsri,2008/10/17,Potassium,3
Boonsri,2008/10/24,Potassium,3
Boonsri,2008/11/1,Potassium,3
Boonsri,2008/11/28,Potassium,3
Boonsri,2008/12/12,Potassium,2.333333333
Boonsri,2009/1/11,Potassium,3
Boonsri,2009/1/29,Potassium,3
Boonsri,2009/2/14,Potassium,3
Boonsri,2009/2/27,Potassium,3
Boonsri,2009/3/6,Potassium,3
Boonsri,2009/3/19,Potassium,3
Boonsri,2009/4/12,Potassium,2.666666667
Boonsri,2009/4/23,Potassium,3
Boonsri,2009/5/4,Potassium,2
Boonsri,2009/5/21,Potassium,3
Boonsri,2009/6/12,Potassium,2
Boonsri,2009/6/25,Potassium,3
Boonsri,2009/7/12,Potassium,2
Boonsri,2009/7/23,Potassium,3
Boonsri,2009/8/21,Potassium,2.333333333
Boonsri,2009/9/9,Potassium,3
Boonsri,2009/10/22,Potassium,3
Boonsri,2009/11/7,Potassium,2.333333333
Boonsri,2009/12/13,Potassium,2
Boonsri,2010/1/28,Potassium,3
Boonsri,2010/2/18,Potassium,2.333333333
Boonsri,2010/3/25,Potassium,2
Boonsri,2010/4/22,Potassium,2
Boonsri,2010/5/19,Potassium,2
